TheTime,AIN0,,AIN1,AIN2,AIN3,,AVERAGE,AIN1,TIME,a
42333.62093,2.369603,7.139,2.642801,2.320355,1.389663,,,,,
42333.62093,2.41992,7.14,2.693159,2.325384,1.384634,,,,,
42333.62093,2.429984,7.141,2.602515,2.360587,1.379605,,,,,
42333.62093,2.455142,7.142,2.607551,2.400819,1.389663,,,,,
42333.62093,2.394762,7.143,2.688123,2.390761,1.384634,,,,,
42333.62093,2.38973,7.144,2.66798,2.375674,1.399721,,,,,
42333.62093,2.399794,7.145,2.597479,2.420935,1.389663,,,,,
42333.62093,2.394762,7.146,2.572301,2.476254,1.384634,,,,,
42333.62093,2.379667,7.147,2.516907,2.511457,1.384634,,,,,
42333.62093,2.394762,7.148,2.532015,2.516486,1.384634,,,,,
42333.62093,2.409857,7.149,2.567265,2.506428,1.384634,,,,,
42333.62093,2.384699,7.15,2.587408,2.486312,1.394692,,,,,
42333.62093,2.354508,7.151,2.587408,2.491341,1.389663,,,,,
42333.62093,2.324318,7.152,2.562229,2.49637,1.384634,,,,,
42333.62093,2.394762,7.153,2.547122,2.49637,1.379605,,,,,
42333.62093,2.394762,7.154,2.542086,2.486312,1.384634,,,,,
42333.62093,2.399794,7.155,2.597479,2.476254,1.384634,,,,,
42333.62093,2.41992,7.156,2.597479,2.471225,1.384634,,,,,
42333.62093,2.440047,7.157,2.597479,2.481283,1.394692,,,,,
42333.62093,2.424952,7.158,2.577336,2.506428,1.379605,,,,,
42333.62093,2.445079,7.159,2.53705,2.531573,1.379605,,,,,
42333.62093,2.435016,7.16,2.547122,2.531573,1.389663,,,,,
42333.62093,2.440047,7.161,2.572301,2.491341,1.384634,,,,,
42333.62093,2.41992,7.162,2.602515,2.466196,1.384634,,,,,
42333.62093,2.445079,7.163,2.652873,2.44608,1.389663,,,,,
42333.62093,2.424952,7.164,2.662944,2.430993,1.384634,,,,,
42333.62093,2.414889,7.165,2.622658,2.436022,1.384634,,,,,
42333.62093,2.404825,7.166,2.612587,2.425964,1.389663,,,,,
42333.62093,2.38973,7.167,2.637765,2.415906,1.394692,,,,,
42333.62093,2.399794,7.168,2.627694,2.400819,1.379605,,,,,
42333.62093,2.369603,7.169,2.562229,2.39579,1.389663,,,,,
42333.62093,2.334382,7.17,2.622658,2.330413,1.384634,,,,,
42333.62093,2.32935,7.171,2.647837,2.315325,1.384634,,,,,
42333.62093,2.394762,7.172,2.607551,2.375674,1.384634,,,,,
42333.62093,2.414889,7.173,2.602515,2.420935,1.384634,,,,,
42333.62093,2.399794,7.174,2.547122,2.466196,1.379605,,,,,
42333.62093,2.38973,7.175,2.552158,2.501399,1.384634,,,,,
42333.62093,2.41992,7.176,2.552158,2.521515,1.384634,,,,,
42333.62093,2.384699,7.177,2.557193,2.54666,1.389663,,,,,
42333.62093,2.379667,7.178,2.562229,2.54666,1.389663,,,,,
42333.62093,2.429984,7.179,2.587408,2.536602,1.384634,,,,,
42333.62093,2.404825,7.18,2.557193,2.526544,1.389663,,,,,
42333.62093,2.404825,7.181,2.577336,2.506428,1.389663,,,,,
42333.62093,2.429984,7.182,2.592444,2.476254,1.384634,,,,,
42333.62093,2.440047,7.183,2.617622,2.466196,1.389663,,,,,
42333.62093,2.435016,7.184,2.607551,2.461167,1.379605,,,,,
42333.62093,2.435016,7.185,2.577336,2.451109,1.379605,,,,,
42333.62093,2.41992,7.186,2.63273,2.390761,1.379605,,,,,
42333.62093,2.399794,7.187,2.733445,2.375674,1.389663,,,,,
42333.62093,2.384699,7.188,2.642801,2.39579,1.399721,,,,,
42333.62093,2.364572,7.189,2.532015,2.400819,1.384634,,,,,
42333.62093,2.414889,7.19,2.63273,2.385732,1.384634,,,,,
42333.62093,2.445079,7.191,2.693159,2.365616,1.379605,,,,,
42333.62093,2.465206,7.192,2.602515,2.390761,1.384634,,,,,
42333.62093,2.414889,7.193,2.678051,2.3455,1.389663,,,,,
42333.62093,2.38973,7.194,2.733445,2.335442,1.394692,,,,,
42333.62093,2.399794,7.195,2.602515,2.390761,1.384634,,,,,
42333.62093,2.394762,7.196,2.592444,2.430993,1.379605,,,,,
42333.62093,2.38973,7.197,2.53705,2.481283,1.384634,,,,,
42333.62093,2.394762,7.198,2.521943,2.506428,1.389663,,,,,
42333.62093,2.404825,7.199,2.577336,2.511457,1.384634,,,,,
42333.62093,2.35954,7.2,2.547122,2.501399,1.389663,,,,,
42333.62093,2.379667,7.201,2.572301,2.506428,1.389663,,,,,
42333.62093,2.354508,7.202,2.557193,2.501399,1.374576,,,,,
42333.62093,2.334382,7.203,2.552158,2.501399,1.384634,,,,,
42333.62093,2.399794,7.204,2.547122,2.49637,1.389663,,,,,
42333.62093,2.404825,7.205,2.597479,2.466196,1.379605,,,,,
42333.62093,2.394762,7.206,2.592444,2.466196,1.384634,,,,,
42333.62093,2.414889,7.207,2.597479,2.476254,1.379605,,,,,
42333.62093,2.445079,7.208,2.597479,2.49637,1.379605,,,,,
42333.62093,2.455142,7.209,2.572301,2.516486,1.389663,,,,,
42333.62093,2.435016,7.21,2.542086,2.526544,1.384634,,,,,
42333.62093,2.450111,7.211,2.572301,2.511457,1.379605,,,,,
42333.62093,2.445079,7.212,2.597479,2.491341,1.379605,,,,,
42333.62093,2.445079,7.213,2.627694,2.456138,1.389663,,,,,
42333.62093,2.404825,7.214,2.657908,2.436022,1.384634,,,,,
42333.62093,2.414889,7.215,2.627694,2.451109,1.384634,,,,,
42333.62093,2.404825,7.216,2.612587,2.441051,1.384634,,,,,
42333.62093,2.384699,7.217,2.647837,2.420935,1.384634,,,,,
42333.62093,2.394762,7.218,2.642801,2.39579,1.379605,,,,,
42333.62093,2.384699,7.219,2.592444,2.39579,1.394692,,,,,
42333.62093,2.384699,7.22,2.557193,2.390761,1.389663,,,,,
42333.62093,2.319286,7.221,2.627694,2.335442,1.384634,,,,,
42333.62093,2.369603,7.222,2.627694,2.350529,1.389663,,,,,
42333.62093,2.38973,7.223,2.607551,2.405848,1.384634,,,,,
42333.62093,2.38973,7.224,2.547122,2.461167,1.384634,,,,,
42333.62093,2.38973,7.225,2.547122,2.491341,1.384634,,,,,
42333.62093,2.445079,7.226,2.577336,2.506428,1.384634,,,,,
42333.62093,2.414889,7.227,2.582372,2.526544,1.379605,,,,,
42333.62093,2.38973,7.228,2.572301,2.536602,1.389663,,,,,
42333.62093,2.455142,7.229,2.552158,2.54666,1.374576,,,,,
42333.62093,2.409857,7.23,2.557193,2.536602,1.379605,,,,,
42333.62093,2.369603,7.231,2.562229,2.521515,1.389663,,,,,
42333.62093,2.41992,7.232,2.587408,2.501399,1.384634,,,,,
42333.62093,2.41992,7.233,2.597479,2.476254,1.384634,,,,,
42333.62093,2.435016,7.234,2.612587,2.466196,1.389663,,,,,
42333.62093,2.424952,7.235,2.647837,2.436022,1.379605,,,,,
42333.62093,2.424952,7.236,2.622658,2.400819,1.374576,,,,,
42333.62093,2.450111,7.237,2.713302,2.360587,1.384634,,,,,
42333.62093,2.369603,7.238,2.678051,2.360587,1.394692,,,,,
42333.62093,2.379667,7.239,2.562229,2.360587,1.384634,,,,,
42333.62093,2.399794,7.24,2.673016,2.325384,1.379605,,,,,
42333.62093,2.41992,7.241,2.662944,2.360587,1.384634,,,,,
42333.62093,2.435016,7.242,2.577336,2.39579,1.384634,,,,,
42333.62093,2.399794,7.243,2.688123,2.360587,1.384634,,,,,
42333.62093,2.399794,7.244,2.723373,2.365616,1.384634,,,,,
42333.62093,2.38973,7.245,2.572301,2.410877,1.384634,,,,,
42333.62093,2.38973,7.246,2.577336,2.451109,1.384634,,,,,
42333.62093,2.394762,7.247,2.526979,2.511457,1.384634,,,,,
42333.62093,2.404825,7.248,2.521943,2.521515,1.389663,,,,,
42333.62093,2.404825,7.249,2.572301,2.49637,1.394692,,,,,
42333.62093,2.339413,7.25,2.577336,2.476254,1.394692,,,,,
42333.62093,2.384699,7.251,2.587408,2.481283,1.379605,,,,,
42333.62093,2.364572,7.252,2.567265,2.486312,1.379605,,,,,
42333.62093,2.354508,7.253,2.562229,2.486312,1.389663,,,,,
42333.62093,2.409857,7.254,2.557193,2.486312,1.379605,,,,,
42333.62093,2.394762,7.255,2.617622,2.451109,1.384634,,,,,
42333.62093,2.38973,7.256,2.617622,2.451109,1.379605,,,,,
42333.62093,2.41992,7.257,2.592444,2.481283,1.394692,,,,,
42333.62093,2.424952,7.258,2.572301,2.516486,1.384634,,,,,
42333.62093,2.429984,7.259,2.552158,2.541631,1.384634,,,,,
42333.62093,2.41992,7.26,2.53705,2.54666,1.384634,,,,,
42333.62093,2.465206,7.261,2.567265,2.511457,1.384634,,,,,
42333.62093,2.450111,7.262,2.607551,2.481283,1.384634,,,,,
42333.62093,2.440047,7.263,2.66798,2.451109,1.389663,,,,,
42333.62093,2.409857,7.264,2.673016,2.436022,1.379605,,,,,
42333.62093,2.424952,7.265,2.63273,2.436022,1.384634,,,,,
42333.62093,2.424952,7.266,2.622658,2.425964,1.389663,,,,,
42333.62093,2.414889,7.267,2.652873,2.410877,1.394692,,,,,
42333.62093,2.404825,7.268,2.63273,2.39579,1.384634,,,,,
42333.62093,2.384699,7.269,2.572301,2.400819,1.389663,,,,,
42333.62093,2.35954,7.27,2.582372,2.360587,1.384634,,,,,
42333.62093,2.284064,7.271,2.657908,2.310297,1.389663,,,,,
42333.62093,2.384699,7.272,2.597479,2.350529,1.389663,,,,,
42333.62093,2.404825,7.273,2.612587,2.400819,1.384634,,,,,
42333.62093,2.384699,7.274,2.547122,2.451109,1.379605,,,,,
42333.62093,2.38973,7.275,2.552158,2.486312,1.399721,,,,,
42333.62093,2.470237,7.276,2.582372,2.511457,1.389663,,,,,
42333.62093,2.414889,7.277,2.577336,2.526544,1.384634,,,,,
42333.62093,2.38973,7.278,2.567265,2.54666,1.389663,,,,,
42333.62093,2.460174,7.279,2.552158,2.556718,1.379605,,,,,
42333.62093,2.409857,7.28,2.53705,2.54666,1.384634,,,,,
42333.62093,2.38973,7.281,2.562229,2.526544,1.389663,,,,,
42333.62093,2.424952,7.282,2.587408,2.486312,1.384634,,,,,
42333.62093,2.435016,7.283,2.662944,2.451109,1.384634,,,,,
42333.62093,2.445079,7.284,2.627694,2.461167,1.374576,,,,,
42333.62093,2.440047,7.285,2.587408,2.456138,1.384634,,,,,
42333.62093,2.429984,7.286,2.622658,2.39579,1.389663,,,,,
42333.62093,2.440047,7.287,2.738481,2.360587,1.384634,,,,,
42333.62093,2.374635,7.288,2.63273,2.390761,1.389663,,,,,
42333.62093,2.369603,7.289,2.552158,2.380703,1.379605,,,,,
42333.62093,2.394762,7.29,2.683087,2.320355,1.379605,,,,,
42333.62093,2.41992,7.291,2.662944,2.350529,1.389663,,,,,
42333.62093,2.435016,7.292,2.597479,2.390761,1.384634,,,,,
42333.62093,2.409857,7.293,2.678051,2.3455,1.389663,,,,,
42333.62093,2.41992,7.294,2.683087,2.360587,1.389663,,,,,
42333.62093,2.404825,7.295,2.592444,2.410877,1.384634,,,,,
42333.62093,2.384699,7.296,2.582372,2.471225,1.379605,,,,,
42333.62093,2.394762,7.297,2.521943,2.506428,1.389663,,,,,
42333.62093,2.404825,7.298,2.53705,2.516486,1.384634,,,,,
42333.62093,2.399794,7.299,2.557193,2.516486,1.384634,,,,,
42333.62093,2.324318,7.3,2.542086,2.49637,1.389663,,,,,
42333.62093,2.369603,7.301,2.567265,2.49637,1.384634,,,,,
42333.62093,2.38973,7.302,2.582372,2.501399,1.379605,,,,,
42333.62093,2.379667,7.303,2.562229,2.486312,1.384634,,,,,
42333.62093,2.399794,7.304,2.582372,2.481283,1.394692,,,,,
42333.62093,2.38973,7.305,2.587408,2.471225,1.379605,,,,,
42333.62093,2.424952,7.306,2.607551,2.481283,1.384634,,,,,
42333.62093,2.38973,7.307,2.562229,2.511457,1.394692,,,,,
42333.62093,2.440047,7.308,2.562229,2.536602,1.379605,,,,,
42333.62093,2.440047,7.309,2.572301,2.536602,1.379605,,,,,
42333.62093,2.440047,7.31,2.552158,2.526544,1.389663,,,,,
42333.62093,2.465206,7.311,2.587408,2.506428,1.384634,,,,,
42333.62093,2.455142,7.312,2.572301,2.491341,1.379605,,,,,
42333.62093,2.470237,7.313,2.637765,2.466196,1.394692,,,,,
42333.62093,2.399794,7.314,2.683087,2.420935,1.384634,,,,,
42333.62093,2.424952,7.315,2.652873,2.415906,1.384634,,,,,
42333.62093,2.429984,7.316,2.642801,2.420935,1.379605,,,,,
42333.62093,2.38973,7.317,2.622658,2.420935,1.379605,,,,,
42333.62093,2.414889,7.318,2.627694,2.400819,1.379605,,,,,
42333.62093,2.374635,7.319,2.572301,2.39579,1.394692,,,,,
42333.62093,2.334382,7.32,2.587408,2.340471,1.394692,,,,,
42333.62093,2.309223,7.321,2.657908,2.310297,1.389663,,,,,
42333.62093,2.369603,7.322,2.597479,2.3455,1.379605,,,,,
42333.62093,2.399794,7.323,2.612587,2.410877,1.384634,,,,,
42333.62093,2.384699,7.324,2.521943,2.461167,1.384634,,,,,
42333.62093,2.38973,7.325,2.552158,2.491341,1.394692,,,,,
42333.62093,2.455142,7.326,2.587408,2.501399,1.389663,,,,,
42333.62093,2.409857,7.327,2.582372,2.511457,1.384634,,,,,
42333.62093,2.399794,7.328,2.577336,2.54666,1.384634,,,,,
42333.62093,2.435016,7.329,2.53705,2.566776,1.389663,,,,,
42333.62093,2.409857,7.33,2.526979,2.551689,1.394692,,,,,
42333.62093,2.38973,7.331,2.557193,2.511457,1.379605,,,,,
42333.62093,2.399794,7.332,2.587408,2.501399,1.384634,,,,,
42333.62093,2.41992,7.333,2.627694,2.471225,1.384634,,,,,
42333.62093,2.409857,7.334,2.627694,2.471225,1.379605,,,,,
42333.62093,2.429984,7.335,2.597479,2.436022,1.379605,,,,,
42333.62093,2.429984,7.336,2.627694,2.39579,1.379605,,,,,
42333.62093,2.424952,7.337,2.733445,2.355558,1.384634,,,,,
42333.62093,2.384699,7.338,2.622658,2.390761,1.394692,,,,,
42333.62093,2.38973,7.339,2.572301,2.370645,1.384634,,,,,
42333.62093,2.394762,7.34,2.713302,2.315325,1.379605,,,,,
42333.62093,2.414889,7.341,2.647837,2.330413,1.389663,,,,,
42333.62093,2.429984,7.342,2.602515,2.380703,1.389663,,,,,
42333.62093,2.399794,7.343,2.70323,2.325384,1.384634,,,,,
42333.62093,2.394762,7.344,2.683087,2.350529,1.389663,,,,,
42333.62093,2.384699,7.345,2.587408,2.39579,1.389663,,,,,
42333.62093,2.394762,7.346,2.587408,2.451109,1.384634,,,,,
42333.62093,2.414889,7.347,2.521943,2.506428,1.379605,,,,,
42333.62093,2.399794,7.348,2.526979,2.511457,1.389663,,,,,
42333.62093,2.399794,7.349,2.567265,2.516486,1.384634,,,,,
42333.62093,2.344445,7.35,2.547122,2.501399,1.394692,,,,,
42333.62093,2.384699,7.351,2.562229,2.49637,1.384634,,,,,
42333.62093,2.349477,7.352,2.567265,2.491341,1.384634,,,,,
42333.62093,2.38973,7.353,2.567265,2.486312,1.384634,,,,,
42333.62093,2.404825,7.354,2.567265,2.466196,1.389663,,,,,
42333.62093,2.394762,7.355,2.592444,2.466196,1.389663,,,,,
42333.62093,2.424952,7.356,2.592444,2.481283,1.394692,,,,,
42333.62093,2.409857,7.357,2.572301,2.491341,1.379605,,,,,
42333.62093,2.435016,7.358,2.577336,2.521515,1.394692,,,,,
42333.62093,2.424952,7.359,2.557193,2.54666,1.389663,,,,,
42333.62093,2.429984,7.36,2.542086,2.54666,1.384634,,,,,
42333.62093,2.450111,7.361,2.562229,2.521515,1.384634,,,,,
42333.62093,2.445079,7.362,2.607551,2.481283,1.384634,,,,,
42333.62093,2.450111,7.363,2.673016,2.456138,1.394692,,,,,
42333.62093,2.409857,7.364,2.678051,2.441051,1.384634,,,,,
42333.62093,2.429984,7.365,2.627694,2.44608,1.374576,,,,,
42333.62093,2.41992,7.366,2.612587,2.436022,1.384634,,,,,
42333.62093,2.399794,7.367,2.652873,2.415906,1.384634,,,,,
42333.62093,2.404825,7.368,2.652873,2.390761,1.384634,,,,,
42333.62093,2.384699,7.369,2.582372,2.39579,1.394692,,,,,
42333.62093,2.344445,7.37,2.542086,2.385732,1.379605,,,,,
42333.62093,2.319286,7.371,2.622658,2.320355,1.389663,,,,,
42333.62093,2.379667,7.372,2.627694,2.330413,1.389663,,,,,
42333.62093,2.394762,7.373,2.607551,2.390761,1.384634,,,,,
42333.62093,2.38973,7.374,2.542086,2.451109,1.384634,,,,,
42333.62093,2.394762,7.375,2.562229,2.491341,1.394692,,,,,
42333.62093,2.460174,7.376,2.592444,2.501399,1.384634,,,,,
42333.62093,2.409857,7.377,2.607551,2.516486,1.379605,,,,,
42333.62093,2.424952,7.378,2.582372,2.551689,1.384634,,,,,
42333.62093,2.450111,7.379,2.521943,2.566776,1.389663,,,,,
42333.62093,2.414889,7.38,2.526979,2.551689,1.384634,,,,,
42333.62093,2.38973,7.381,2.552158,2.511457,1.384634,,,,,
42333.62093,2.41992,7.382,2.592444,2.491341,1.384634,,,,,
42333.62093,2.409857,7.383,2.642801,2.461167,1.389663,,,,,
42333.62093,2.41992,7.384,2.657908,2.456138,1.384634,,,,,
42333.62093,2.429984,7.385,2.602515,2.441051,1.379605,,,,,
42333.62093,2.429984,7.386,2.592444,2.405848,1.384634,,,,,
42333.62093,2.409857,7.387,2.693159,2.380703,1.384634,,,,,
42333.62093,2.379667,7.388,2.693159,2.3455,1.389663,,,,,
42333.62093,2.394762,7.389,2.652873,2.310297,1.379605,,,,,
42333.62093,2.374635,7.39,2.683087,2.305268,1.384634,,,,,
42333.62093,2.414889,7.391,2.607551,2.355558,1.389663,,,,,
42333.62093,2.455142,7.392,2.637765,2.390761,1.384634,,,,,
42333.62093,2.429984,7.393,2.723373,2.365616,1.379605,,,,,
42333.62093,2.399794,7.394,2.66798,2.385732,1.389663,,,,,
42333.62093,2.38973,7.395,2.587408,2.425964,1.384634,,,,,
42333.62093,2.404825,7.396,2.577336,2.481283,1.389663,,,,,
42333.62093,2.38973,7.397,2.481657,2.526544,1.389663,,,,,
42333.62093,2.38973,7.398,2.516907,2.531573,1.379605,,,,,
42333.62093,2.404825,7.399,2.562229,2.506428,1.384634,,,,,
42333.62093,2.364572,7.4,2.577336,2.491341,1.389663,,,,,
42333.62093,2.369603,7.401,2.577336,2.481283,1.384634,,,,,
42333.62093,2.35954,7.402,2.572301,2.476254,1.389663,,,,,
42333.62093,2.399794,7.403,2.562229,2.466196,1.379605,,,,,
42333.62093,2.41992,7.404,2.587408,2.466196,1.389663,,,,,
42333.62093,2.394762,7.405,2.607551,2.466196,1.384634,,,,,
42333.62093,2.41992,7.406,2.592444,2.486312,1.384634,,,,,
42333.62093,2.41992,7.407,2.572301,2.506428,1.394692,,,,,
42333.62093,2.41992,7.408,2.562229,2.536602,1.379605,,,,,
42333.62093,2.414889,7.409,2.53705,2.551689,1.379605,,,,,
42333.62093,2.445079,7.41,2.557193,2.541631,1.379605,,,,,
42333.62093,2.440047,7.411,2.562229,2.521515,1.379605,,,,,
42333.62093,2.465206,7.412,2.587408,2.481283,1.389663,,,,,
42333.62093,2.429984,7.413,2.678051,2.44608,1.384634,,,,,
42333.62093,2.435016,7.414,2.66798,2.441051,1.379605,,,,,
42333.62093,2.424952,7.415,2.652873,2.420935,1.384634,,,,,
42333.62093,2.414889,7.416,2.622658,2.420935,1.384634,,,,,
42333.62093,2.404825,7.417,2.657908,2.410877,1.384634,,,,,
42333.62093,2.399794,7.418,2.642801,2.390761,1.384634,,,,,
42333.62093,2.394762,7.419,2.547122,2.420935,1.389663,,,,,
42333.62093,2.339413,7.42,2.532015,2.385732,1.389663,,,,,
42333.62093,2.309223,7.421,2.63273,2.335442,1.379605,,,,,
42333.62093,2.384699,7.422,2.622658,2.330413,1.394692,,,,,
42333.62093,2.374635,7.423,2.617622,2.390761,1.384634,,,,,
42333.62093,2.379667,7.424,2.542086,2.451109,1.384634,,,,,
42333.62093,2.424952,7.425,2.567265,2.486312,1.389663,,,,,
42333.62093,2.445079,7.426,2.592444,2.49637,1.384634,,,,,
42333.62093,2.414889,7.427,2.602515,2.521515,1.374576,,,,,
42333.62093,2.450111,7.428,2.562229,2.556718,1.384634,,,,,
42333.62093,2.450111,7.429,2.516907,2.571805,1.384634,,,,,
42333.62093,2.399794,7.43,2.53705,2.551689,1.379605,,,,,
42333.62093,2.399794,7.431,2.557193,2.531573,1.384634,,,,,
42333.62093,2.409857,7.432,2.582372,2.486312,1.389663,,,,,
42333.62093,2.414889,7.433,2.642801,2.456138,1.384634,,,,,
42333.62093,2.424952,7.434,2.652873,2.44608,1.379605,,,,,
42333.62093,2.435016,7.435,2.602515,2.430993,1.394692,,,,,
42333.62093,2.424952,7.436,2.597479,2.400819,1.384634,,,,,
42333.62093,2.414889,7.437,2.698195,2.375674,1.384634,,,,,
42333.62093,2.379667,7.438,2.673016,2.320355,1.389663,,,,,
42333.62093,2.404825,7.439,2.713302,2.270065,1.379605,,,,,
42333.62093,2.379667,7.44,2.647837,2.305268,1.384634,,,,,
42333.62093,2.429984,7.441,2.587408,2.385732,1.384634,,,,,
42333.62093,2.445079,7.442,2.637765,2.39579,1.379605,,,,,
42333.62093,2.399794,7.443,2.70323,2.360587,1.384634,,,,,
42333.62093,2.38973,7.444,2.657908,2.385732,1.389663,,,,,
42333.62093,2.379667,7.445,2.577336,2.420935,1.374576,,,,,
42333.62093,2.399794,7.446,2.567265,2.481283,1.384634,,,,,
42333.62093,2.384699,7.447,2.481657,2.531573,1.379605,,,,,
42333.62093,2.394762,7.448,2.511872,2.526544,1.379605,,,,,
42333.62093,2.414889,7.449,2.572301,2.49637,1.379605,,,,,
42333.62093,2.369603,7.45,2.582372,2.486312,1.389663,,,,,
42333.62093,2.379667,7.451,2.562229,2.491341,1.394692,,,,,
42333.62093,2.354508,7.452,2.577336,2.486312,1.379605,,,,,
42333.62093,2.38973,7.453,2.562229,2.471225,1.384634,,,,,
42333.62093,2.399794,7.454,2.592444,2.466196,1.384634,,,,,
42333.62093,2.38973,7.455,2.597479,2.481283,1.384634,,,,,
42333.62093,2.429984,7.456,2.592444,2.486312,1.384634,,,,,
42333.62093,2.409857,7.457,2.572301,2.501399,1.379605,,,,,
42333.62093,2.399794,7.458,2.547122,2.531573,1.379605,,,,,
42333.62093,2.414889,7.459,2.53705,2.551689,1.384634,,,,,
42333.62093,2.414889,7.46,2.552158,2.54666,1.384634,,,,,
42333.62093,2.435016,7.461,2.562229,2.531573,1.384634,,,,,
42333.62093,2.460174,7.462,2.607551,2.491341,1.384634,,,,,
42333.62093,2.440047,7.463,2.66798,2.451109,1.389663,,,,,
42333.62093,2.424952,7.464,2.698195,2.415906,1.384634,,,,,
42333.62093,2.424952,7.465,2.66798,2.420935,1.389663,,,,,
42333.62093,2.399794,7.466,2.612587,2.436022,1.384634,,,,,
42333.62093,2.409857,7.467,2.652873,2.410877,1.389663,,,,,
42333.62093,2.394762,7.468,2.66798,2.385732,1.389663,,,,,
42333.62093,2.379667,7.469,2.552158,2.410877,1.389663,,,,,
42333.62093,2.344445,7.47,2.532015,2.390761,1.384634,,,,,
42333.62093,2.32935,7.471,2.627694,2.335442,1.384634,,,,,
42333.62093,2.384699,7.472,2.637765,2.330413,1.389663,,,,,
42333.62093,2.35954,7.473,2.612587,2.39579,1.374576,,,,,
42333.62093,2.384699,7.474,2.532015,2.44608,1.384634,,,,,
42333.62093,2.429984,7.475,2.542086,2.491341,1.394692,,,,,
42333.62093,2.424952,7.476,2.582372,2.506428,1.374576,,,,,
42333.62093,2.399794,7.477,2.617622,2.516486,1.379605,,,,,
42333.62093,2.445079,7.478,2.582372,2.54666,1.389663,,,,,
42333.62093,2.414889,7.479,2.526979,2.566776,1.374576,,,,,
42333.62093,2.394762,7.48,2.542086,2.536602,1.379605,,,,,
42333.62093,2.399794,7.481,2.582372,2.506428,1.384634,,,,,
42333.62093,2.414889,7.482,2.572301,2.481283,1.379605,,,,,
42333.62093,2.414889,7.483,2.607551,2.466196,1.389663,,,,,
42333.62093,2.41992,7.484,2.637765,2.436022,1.384634,,,,,
42333.62093,2.450111,7.485,2.652873,2.415906,1.379605,,,,,
42333.62093,2.445079,7.486,2.63273,2.380703,1.384634,,,,,
42333.62093,2.424952,7.487,2.683087,2.365616,1.389663,,,,,
42333.62093,2.379667,7.488,2.617622,2.360587,1.394692,,,,,
42333.62093,2.399794,7.489,2.617622,2.3455,1.384634,,,,,
42333.62093,2.384699,7.49,2.66798,2.3455,1.384634,,,,,
42333.62093,2.424952,7.491,2.592444,2.390761,1.384634,,,,,
42333.62093,2.429984,7.492,2.622658,2.405848,1.384634,,,,,
42333.62093,2.394762,7.493,2.70323,2.360587,1.389663,,,,,
42333.62093,2.379667,7.494,2.662944,2.365616,1.394692,,,,,
42333.62093,2.384699,7.495,2.582372,2.410877,1.379605,,,,,
42333.62093,2.404825,7.496,2.577336,2.461167,1.379605,,,,,
42333.62093,2.394762,7.497,2.511872,2.49637,1.389663,,,,,
